Video ID,Comment,Sentiment Score
uLjGazIxjEA,"Bought that exact REDTIGER a couple months ago, in anticipation of renting a vehicle on a road trip. Road trip hasn&#39;t come about yet, but I feel much better about the purchase I still haven&#39;t had the chance to use, yet.",0.7615
uLjGazIxjEA,Found nothing to argue with here.,0.2584
uLjGazIxjEA,"Great video, you should do power scrubbers",0.6249
uLjGazIxjEA,I wonder how you looked like from afar with all those dashcams installed all at the same time. <br><br>Paranoid about insurance fraud I guess...,-0.3182
uLjGazIxjEA,"Huge difference in cameras, but I am VERY jealous of $2.69 a gallon on gas - we&#39;re paying $1.539 here - a litre!  I wouldn&#39;t mind seeing battery life be included in these reviews, as I a looking at replacing my GoPro Hero 7 Black because I only get 15 minutes of recording out of it, even with optimized settings.",0.6489
uLjGazIxjEA,"You sadly forgot the best one. The Vantrue N4 Pro. It uses realtime HDR and shoots two frames for every frame in the video. You can have somebody pass you at 50mph at night and you can still read the number plate. Even right into the sun you can still read the number plates. 99% of the other cameras just take one photo per frame and do an realtime image processing on a single exposure.<br><br>To be fair, I&#39;m writing this comment at the beginning of the video, so I&#39;m still watching.",0.6486
uLjGazIxjEA,How about the fact it turns you into an entitled poor driver because you think you have a camera to prove your actions were justified…,-0.25
uLjGazIxjEA,The timing of this is wild as I was shopping for one. Thank you for yet another thorough comparison of products on the market!,0.4199
uLjGazIxjEA,Can you do a video on some kind of chemical or something to remove window tint off the back window that doesn&#39;t damage the defrost lines. This is a must please. 🙏🙏🙏🙏🙏🙏🙏,-0.2263
uLjGazIxjEA,The guy has a voice like Mickey Mouse!,0.4199
uLjGazIxjEA,"I gave up lookong for a decent dashcam when I read that they mostly use thr same image sensor, this gives me some hope",0.4404
uLjGazIxjEA,My dash cams suck. I think I&#39;m going to search for two used gopros.,-0.4404
uLjGazIxjEA,VIOFO has been on top for years now and it&#39;s awesome to see them still holding that crown. 🔥,0.5423
uLjGazIxjEA,I&#39;ve had one Viofo for a long time. Always moving it between cars if I get a different car. That camera survived a car crash. Having footage of the other drive&#39;s fault saved me a lot of time with insurance companies. Enthusiastically recommend!,0.7959
uLjGazIxjEA,Thank you!,0.4199
uLjGazIxjEA,I&#39;m curious what your test vehicle looked like during this comparison,0.5859
uLjGazIxjEA,"YES!!! This is a review I’ve been waiting for. Most video quality from dashcams are absolutely useless, especially in low light.",-0.4431
uLjGazIxjEA,"Can it handle heat, and does it support the MicroSDXC bus speed for FHD and 4k. Heat will reboot and lag most. Also they all loop-overwrite for continuous recording",0.0772
uLjGazIxjEA,Are there any that aren&#39;t made in china?,0.0
GxRhiRvlgzM,AHHHHHH AAAAAHHHHHHH AAAAAAAAAAHHHHHHHHHHHHHHHHHHHHH,0.0
GxRhiRvlgzM,"ПУТИН ПРОТИВ ЛУКАШЕНКА , ПУТИН ВЫГРАЛ.",0.0
GxRhiRvlgzM,She is so sweet. Amazing.,0.8379
GxRhiRvlgzM,Cannot stand Sabalenka. That awful screeching like a banshee. It&#39;s disgusting.,-0.5994
GxRhiRvlgzM,"Here she is, a real number one! And then, stop with these beastly screams from the first point to the last!!",-0.6093
GxRhiRvlgzM,She&#39;s getting better and better..a major around the corner,0.4404
GxRhiRvlgzM,I cannot understand how sabalenka does not get a hindrance call each point,0.3089
GxRhiRvlgzM,"Now, if someone can please tell Aryna that her grunting is getting very old! She just played a fellow Russian who dominated the final 2 sets without a peep. <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",0.6114
GxRhiRvlgzM,It&#39;s 2025 and WTA still uploads video in 720p...<br>It&#39;s a joke,0.296
GxRhiRvlgzM,"I know Sabablenka is a good person, but have to mute to watch her play.",0.6187
GxRhiRvlgzM,"Will be an unpopular take, but Indian Wells is overrated as a tournament.  Fans are not great.  Not a ton of passion.",0.2638
GxRhiRvlgzM,How are those grunts allowed,0.0
GxRhiRvlgzM,How is the final not packed with fans?  Tennis in America in a very bad place.,-0.5849
GxRhiRvlgzM,Puts blm gauff to shame,-0.4767
GxRhiRvlgzM,Congratulations,0.5994
GxRhiRvlgzM,"Sabalanka, is over doing it and the young Russian is calm, cool and cool and confident.",0.8442
GxRhiRvlgzM,Крутяк  !,0.0
GxRhiRvlgzM,I really like Sabalenka’s game but oh man those grunts are more like a hindrance!,0.2341
GxRhiRvlgzM,"Please, translate in english: sembra che ad ogni colpo che tira, la Sabalenka lo prenda nel culo, e deve essere anche bello grosso visto la durata dell&#39;urlo.<br>Una vergogna che le venga permesso questa cosa che tra l&#39;altro può anche dar fastidio all&#39;avversaria.",0.3182
GxRhiRvlgzM,The screamer get&#39;s her payback for screeching in an off putting manner.<br>The ridiculous rules that allow this screaming at such a volume is absurd.<br>So glad that wretched shrieking didn&#39;t prevail.,-0.1531
GxRhiRvlgzM,"This is un heard of; a 17 yr old taking out the top 2 players, back to back! And SHE DID NOT BECON the crowd TO CHEER for her, not once! While they have the aging Coocoo, FRAUD, GOOFFY been touted as the best thing in tennis. What kinda ppl are these? Mirra should be the one that THEY should be promoting, not the COOCOO.",0.8118
GxRhiRvlgzM,Boris Becker 1985 Watch out.,0.0
GxRhiRvlgzM,"The fact that she won with THIS draw.... 1, 2, 7, 22, 23... outrageous.",0.1779
GxRhiRvlgzM,"i dont think ppl understand how crazy her trajectory is rn, this kind of consistency in a player this young is unreal.",-0.34
GxRhiRvlgzM,Andreava انت رائعة جدا,0.0
GxRhiRvlgzM,A quick game so intensifies I&#39;m glad for the 17-year-old,0.5046
GxRhiRvlgzM,"You be a greater player if you STFU and stop cheating with your screams, Aryna Sabalenka.",-0.6705
GxRhiRvlgzM,"Good job,keep it up and get those grand slams,I like saba but wishes she stop screaming, just u watchable. 😢😢😢😢😢",-0.9731
GxRhiRvlgzM,What an achievement by the 17-year-old. 🏆,0.0
GxRhiRvlgzM,"Even though she&#39;s a teenager, Andreeva has more composure and mental strenght than Sabalenka, who always seems frustated and angry every time she loses a point",-0.6808
GxRhiRvlgzM,"Conchita should not allow her to play in pairs, they only take away strength, who agrees?",0.6941
GxRhiRvlgzM,"If I were Andreeva, I wouldn&#39;t play in Miami to rest and prepare for the Grand Slam.",0.4215
GxRhiRvlgzM,I’ve watched what i have achieved in my 17 yrs of age and sighed,0.0
GxRhiRvlgzM,El tenis mundial se regocija felizmente de tener a esta niña Andreeva portadora de los mejores augurios en su futuro.   Vamos a disfrutar de su juego por mucho tiempo.,0.0
GxRhiRvlgzM,"It&#39;s over, for overrated Iga. 🤣🤣",0.7506
GxRhiRvlgzM,🇷🇺🇷🇺🇷🇺❤❤❤🇷🇺🇷🇺🇷🇺Mirra y Rusia son los mejores,0.8555
GxRhiRvlgzM,2 rusians in the championship final. What a shame 🤦,-0.0516
GxRhiRvlgzM,Wow!  Love both.  They will face each other in the slams for years to come.  Mirra came back strong.  Sabalanka lost like a champ and gave a warm hug to congratulate.  🎉,0.9771
GxRhiRvlgzM,She has immense composure and tenacity for a 17yr old,0.0
GxRhiRvlgzM,Well done putting that leopard in her place andreeva 👏🏽👏🏽,0.2732
GxRhiRvlgzM,👍🏻👍🏻👍🏻👏🏻👏🏻👏🏻🙏🏻🙏🏻🙏🏻❤️❤️❤️,0.0
GxRhiRvlgzM,"Muy inteligente, muy madura.. Su tenis es perfecto, te felicito Mirra..!! 🎊🏆😃",0.658
GxRhiRvlgzM,"We all saw she&#39;s coming, but she&#39;s next level since 2025. Wow, what can I say, she has arrived!",0.7574
GxRhiRvlgzM,SHE&#39;S MADE IT!!!,0.0
GxRhiRvlgzM,"What a battle. Great stuff from both players 👏🏾👏🏾👏🏾👏🏾. Rest up, Mirra. You deserve it. And hats off to Aryna. She looked awesome this tourney.",0.765
GxRhiRvlgzM,I don&#39;t care who you are when those heavy power shots with pace keep coming back it will rattle you. Still remember when Graf thought nobody could touch her until she ran into a 16 years 6 months old Monica Seles and got her ass kicked in a French Open Final.,-0.0772
GxRhiRvlgzM,"So, a 17 years old, blonde girl from Russia is winning big titles? I already saw something like this :D",0.8932
GxRhiRvlgzM,"Awful highlights , don&#39;t show the break points. Also, I feel sorry for those who watched this live with the hideous shrieking - even from point 1.",-0.5106
GxRhiRvlgzM,The grunts are unbearable from sabalenka. Glad Miraa won!!!!,0.8346
GxRhiRvlgzM,Hopefully we never have to listen to the giant screamer ever again.,0.4019
0XFNlWT0nSU,"<a href=""https://www.youtube.com/watch?v=0XFNlWT0nSU&amp;t=917"">15:17</a> I’m <b>here</b> bc it’s fun",0.5106
0XFNlWT0nSU,the hair is everything,0.0
0XFNlWT0nSU,Please do a cat video they’re so cute!!!!!!,0.8092
0XFNlWT0nSU,Fairly confident Los Angeles Apparel has that exact same watch for 36 bucks.,0.4939
0XFNlWT0nSU,💚💙🦋☘🌱💯💜,0.9274
0XFNlWT0nSU,I just realized don&#39;t want to be like this 😂,0.6908
0XFNlWT0nSU,The mani looks amazinggggggg 😍😍,0.7184
0XFNlWT0nSU,That getting ready part is giving the substance makeup scene 😭,0.2023
0XFNlWT0nSU,this woman means so much to me😔🙏🏼,0.0772
0XFNlWT0nSU,My favorite part of the video is the cats 🐈,0.4588
0XFNlWT0nSU,"5% cute💟💟<br>85%natural beauty👀<br>10%Her star aura is famous everywhere<br>100%I&#39;m feeling heavy, Fen.💛💛💛",0.9839
0XFNlWT0nSU,Ur hair looks iconic ❤,0.6369
0XFNlWT0nSU,This is why I don’t ask for my husband’s fashion advice anymore lol! the first glasses were much better!!!,0.7825
0XFNlWT0nSU,i had no idea throwing away an old watch and the &quot;sometimes you just have to let things go&quot; would be so healing,-0.296
0XFNlWT0nSU,You finally got your yellow jacket girllll,0.0
0XFNlWT0nSU,"If your watch is a Casio F-91W which is what it looks like, then you can get it in a few colours. I have a bright pink one, and a clear one. 😊",0.9186
0XFNlWT0nSU,okayyy young tilda swinton we see u,0.0
0XFNlWT0nSU,twice in a week? we&#39;re like... back?,0.4329
0XFNlWT0nSU,i’m sorry but no way we got blessed with two emma chamberlain videos so close together i’m crying✋🏻🧶🪁,0.5499
0XFNlWT0nSU,i got like 6 BOTOX ads in this video,0.3612
0XFNlWT0nSU,I love you emma,0.6369
0XFNlWT0nSU,I was not expecting that ending.  I have chills and goosebumps all over. Thank you for sharing another great video Emma. &lt;3,0.8555
0XFNlWT0nSU,The glasses changeg EVERYTHING,0.0
0XFNlWT0nSU,The music in this video was on another level,0.0
0XFNlWT0nSU,love this metaphorical video lol,0.7906
0XFNlWT0nSU,These videos are just soo human,0.0
0XFNlWT0nSU,i just broke up(?) w my first ever boyfriend that i&#39;ve been rlly attached too and omg i did not expect this video to hit me like that ksksksks thanks emma???!!!😅😅😅,0.8987
0XFNlWT0nSU,Emma gives me Aquarius vibes,0.0
0XFNlWT0nSU,Also the part when you’re getting ready is so the substance coded lol had I been you I for sure would have ended up sobbing on the floor and cancelled 😭,-0.0258
0XFNlWT0nSU,Two videos in one week. This can only mean one of two things. Emma is doing really well or she’s doing really bad.,-0.34
0XFNlWT0nSU,is no one going to talk about how people CLONE THEIR DOGS???,-0.4098
0XFNlWT0nSU,OWEN,0.0
0XFNlWT0nSU,I really wanna be her cat tbh,0.0
0XFNlWT0nSU,Artistry,0.0
0XFNlWT0nSU,Emma is such a babe!,0.0
0XFNlWT0nSU,Im starting to worry. Should I stop watching videos of a girl 10 years younger than me? 🤔 I feel like a mom who can&#39;t accept the idea of getting old xD,0.5859
0XFNlWT0nSU,"I love you, this healed my depression",0.128
0XFNlWT0nSU,"You can very much still get sun burn all year round, the warmth or coldness of the day doesn’t matter, you can even get burnt when it’s cloudy out all day",0.4767
0XFNlWT0nSU,🫂,0.0
0XFNlWT0nSU,Sock monkeys freak me out lol,-0.0258
0XFNlWT0nSU,I miss your nose ring so much 💕 you looked lovely with that on,0.83
0XFNlWT0nSU,Please wear sunscreen everyday 😩 you’re literally creating more future wrinkles and leathery skin in the future the less you wear it (and also possibly skin cancer),-0.4588
0XFNlWT0nSU,we have the same getting ready process,0.3612
0XFNlWT0nSU,the delicacy w which u paint ur nails is inspiring and probably how i ought to be doing it.....,0.4215
0XFNlWT0nSU,I bought a watch like that on amazon during my nursing school days like 4 years ago,0.6908
0XFNlWT0nSU,that bathroom stall was atrocious,-0.2023
0XFNlWT0nSU,Love this style of editing.,0.6369
0XFNlWT0nSU,Omg the weekly videos are back?!,0.0
0XFNlWT0nSU,thank you for making more videos they make me so happy!,0.8193
0XFNlWT0nSU,the dog cloning comment? is that a real thing?,0.0
y-34-bAKgU8,DO U KNOW WHAT ELESE IS MASSIVE LOW TAPER FADE,-0.2732
y-34-bAKgU8,"<a href=""https://www.youtube.com/watch?v=y-34-bAKgU8&amp;t=124"">2:04</a> and you know what else is massive?",0.0
y-34-bAKgU8,I want to try your candy for so long ryan😭 hopefully soon in belgium 🇧🇪 🙏🏻 just want to say that your videos are so amazing  and that your a beautiful person with a great heart i wish u all the “joy” in life ^^,0.9681
y-34-bAKgU8,ur dad kinda looks like brad pitt ngl,0.3008
y-34-bAKgU8,"<a href=""https://www.youtube.com/watch?v=y-34-bAKgU8&amp;t=338"">5:38</a> thanks bro ❤",0.7964
y-34-bAKgU8,Where did you learn your Japanese from? 😅,0.3612
y-34-bAKgU8,"My god, the pixel art animations are sick!",-0.3595
y-34-bAKgU8,Sweet video.,0.4588
y-34-bAKgU8,"Honestly, we all can agree that ryan makes his video so adventurous, and it feels like we are in it irl🎉",0.9156
y-34-bAKgU8,"BRO YOU CAN COME TRY THE GREEK TRAIN, BUT IT MAY BE YOUR LAST RIDE ☠️😔",0.1154
y-34-bAKgU8,Ayyyyy my grandma uses the first train her station is at Tokorozawa (SI 17) yayayaa,0.0
y-34-bAKgU8,Dad happy we happy <br>Dad laugh we laugh,0.9393
y-34-bAKgU8,"<a href=""https://www.youtube.com/watch?v=y-34-bAKgU8&amp;t=301"">5:01</a> it’s crazy how I’m also eating ramen 🍜 😅",0.0258
y-34-bAKgU8,bro those pixel arts are way too cute how did you make them and what software did you use pleases tell me 😓😓,0.0258
y-34-bAKgU8,his dad is so cute 😭,0.1287
y-34-bAKgU8,Ryan brother…………..COME TO INDIA WITH YOU FAMILY BRO………….its awesome……..ignore all the stereotypes about India and come to India with your whole family.,0.0
y-34-bAKgU8,Bro stop changing your thumbnail 😂,0.1779
y-34-bAKgU8,"You guys Are so sweet, And i never Been on japan🎉",0.7626
y-34-bAKgU8,"I kept thinking throughout the video how cute you and your father are together, hope your bond always stays strong",0.8481
y-34-bAKgU8,"<a href=""https://www.youtube.com/watch?v=y-34-bAKgU8&amp;t=120"">2:00</a> / <a href=""https://www.youtube.com/watch?v=y-34-bAKgU8&amp;t=1346"">22:26</a> you know what else is massive<br>LOW TAPER FADE",0.0
y-34-bAKgU8,"WHOOOOOOOOOOOOLLLLLLLLLLLLLELEEEEEESSSSSSSSSSOOOOOOOMMMMMMMMMMMEEEEEEEEEEEEE<a href=""UCkszU2WH9gy1mb0dV-11UJg/A8MfY-_pEIKNr8oP78-AGA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/A8MfY-_pEIKNr8oP78-AGA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/A8MfY-_pEIKNr8oP78-AGA""></a>",0.0
y-34-bAKgU8,Why not try Singapore train?,0.0
y-34-bAKgU8,Day 1 of asking for a hair routine from Ryan Trahan,0.0
y-34-bAKgU8,Cutest video,0.5859
y-34-bAKgU8,Love when u take ur dad with you ❤,0.8555
y-34-bAKgU8,"I Wish Joyride was in more stores, I don’t have any Targets near me",0.5859
y-34-bAKgU8,"The picture says it all, LITERALLY 😂😂😂",0.8271
y-34-bAKgU8,"<a href=""https://www.youtube.com/watch?v=y-34-bAKgU8&amp;t=337"">5:37</a> as a normal person i thank you for that translation.",0.3612
y-34-bAKgU8,Most wholesome youtuber ever .... <br>Love from india ❤,0.6369
y-34-bAKgU8,Bro I tried joyride yesterday it’s so good,0.7042
y-34-bAKgU8,The train they are developing with magnets are called Maglev trains,0.0
y-34-bAKgU8,Bring joyride  to India,0.2732
y-34-bAKgU8,I can&#39;t watch your video in english idk why can anyone help,0.3182
y-34-bAKgU8,i&#39;ve already had the new joyride! loved it! keep up the good work 👏,0.8585
y-34-bAKgU8,"<a href=""https://www.youtube.com/watch?v=y-34-bAKgU8&amp;t=949"">15:49</a>",0.0
y-34-bAKgU8,"<a href=""https://www.youtube.com/watch?v=y-34-bAKgU8&amp;t=123"">2:03</a> Massive?",0.0
y-34-bAKgU8,loved thiss❤❤❤,0.9552
y-34-bAKgU8,"Really love this kind of video of yours, Ryan! So cool 🥹",0.8306
y-34-bAKgU8,"i have a video idea, go to 5 star or 4 star coffee all across America some suggestions judes health and java house bartlesville ,OK,  Thank You Thank You, Philadelphia,  Yeems Coffee, Los Angeles, ca Copper Star Coffee,  Phoenix, AZ ps PLEAS SEE",0.6124
y-34-bAKgU8,IT ALL 🤦🏻‍♂️😂,0.4404
y-34-bAKgU8,Ur my fav YouTuber ever,0.4588
y-34-bAKgU8,your dad kinda looks like brad pitt with those pink shades,0.3008
y-34-bAKgU8,"I Know Someone Who Likes Trains More Than You, Ryan",0.4215
y-34-bAKgU8,Bros dad is the best🗿 🖤,0.8555
y-34-bAKgU8,Watching this with my mom and we cannot wait to travel out there! 💗 You guys were so much fun to watch.. literally cracking us up! Hope you guys had a blast. much aloha 🌺,0.918
y-34-bAKgU8,Welcome to my country,0.4588
y-34-bAKgU8,We love a king who gets awesome pixel art for his video instead of ai slop,0.8519
y-34-bAKgU8,"you know what Else is massive <a href=""https://www.youtube.com/watch?v=y-34-bAKgU8&amp;t=125"">2:05</a>",0.0
y-34-bAKgU8,Ryan who is your brother,0.0
y-34-bAKgU8,I love Ryan&#39;s  Videos they&#39;re always good❤❤❤❤❤❤,0.9875
_qssZAbaYkA,"Read more on <a href=""http://cnet.com/"">CNET.com</a>: NASA Crew-10 Docks With ISS To Trade Places With &#39;Stranded&#39; Astronauts <a href=""https://cnet.us/5zl"">https://cnet.us/5zl</a>",0.0
_qssZAbaYkA,13 minutes. <br><br>Lord please take care of these deceptors.,0.6705
_qssZAbaYkA,They need to update the cameras on the iss. How about a whole new one? Just thoughts some people will cry this is fake just bc the iss camera looks like the same quality as the security cam at 7/11,-0.3182
_qssZAbaYkA,I don&#39;t get it.  Was this politics as usual for CNET?  Why no mention of Elon Musk?,-0.3736
_qssZAbaYkA,"Why is it called the &quot; INTERNATIONAL &quot; space station?  Because HUMANS from all parts of OUR World Designed it, Financed it, Maintain it, and HUMANS of incredible DIVERSITY populate it.....BUT now, sadly, it must be abandoned and all components returned to earth, the CANADA ARM must be returned to Canada, the FRANCE designed, the GERMAN designed, the INDIA designed, SWEDEN designed components must all be returned to the respective Countries however....the one most important component MADE IN USA will be dropped shipped to the Commander In Chief, @ Mar a largo Florida the...... &quot; TOILET &quot;........",-0.228
_qssZAbaYkA,Pretty sure AOC couldn’t pull this off-A1 Idiot!,0.3595
_qssZAbaYkA,"@<a href=""https://www.youtube.com/watch?v=_qssZAbaYkA&amp;t=679"">11:19</a> there is a spirit orb which flies in front of the camera from left to right",0.1779
_qssZAbaYkA,Green screen?,0.0
_qssZAbaYkA,Where is the space junk and the satellites? Was it cleared away beforehand? Crazy!,-0.3923
_qssZAbaYkA,NASA IS NOT SPACE X,0.0
_qssZAbaYkA,can you say CGI !!! fools,-0.6219
_qssZAbaYkA,LIES LIES and LIES !!!!,-0.9147
_qssZAbaYkA,All these god comments where tf was he BEFORE they got stranded.,0.2732
_qssZAbaYkA,Space x 🎉🎉❤❤❤,0.9584
_qssZAbaYkA,"Beyond our atmospheres Harmony of the world shines like star... On earth we tend to say I am from US, I am from Russia I am Japan but in space where no imaginary geographical boundry exists, no matter you belong to which part of world, All we  can say is &quot; I am from earth&quot;..",-0.08
_qssZAbaYkA,but it would be nice if there was this harmony on Earth...,0.8354
_qssZAbaYkA,The girl is hot,0.0
_qssZAbaYkA,"Thank God, now get ALL of those Astronaut&#39;s home, and safe. No more waiting for Boeing.🇺🇸🇺🇸🇺🇸🍀 Happy St.Patricks Day.",0.8402
_qssZAbaYkA,Can&#39;t imagine the bathroom issue,0.0
_qssZAbaYkA,"Наверное, там всё в волосах. Ужас.",0.0
_qssZAbaYkA,Just chillin&#39; on the ISS in a red polo shirt and cargo shorts.,0.0
_qssZAbaYkA,"Remember one thing folks, it’s never usually the people having problems with one another. It is our governments that cannot get along.",-0.4019
_qssZAbaYkA,All hail might Elon! May we grovel at his feet for all eternity as he feeds us our beliefs!!<br>That&#39;s Science!!!,0.3544
_qssZAbaYkA,"This is the best of us.Emulate, emulate,emulate.",0.6369
_qssZAbaYkA,"How are those cameras from the international space station, but it&#39;s flying in the opposite direction?",0.0
_qssZAbaYkA,payed with your taxes,0.0
_qssZAbaYkA,"🤔So yall going to tell me didn&#39;t nobody see the the big azz object going pass ,starting at the bottom middle of the screen at 5.38 to 5.58? It was the same size as one of the stars, I looked all through the comments nobody said anything about it,if yall see what I&#39;m talking about, shoot a like,that thing had to be huge,like planet size or something ,and it was moving at least a hundred thousand miles per hour maybe twice as fast to cover the distance it did,maybe even faster, just look at how fast it crossed the gap of each star in seconds, someone please tell me if I&#39;m wrong",-0.4939
_qssZAbaYkA,The ISS.  Hanging out in space for over twenty years.  My bicycles don&#39;t last that long.  😮   I guess space stations are easier to maintain...in space.  😂😂😂,0.8885
_qssZAbaYkA,"Wish they&#39;d replaced the Russian crew with the Ukrainian one. Otherwise, great flight!",0.7959
_qssZAbaYkA,"🤔So yall going to tell me didn&#39;t nobody see the the big azz object going pass ,starting at the bottom middle of the screen at 5.42 to 5.58? It was the same size as one of the stars, I looked all through the comments nobody said anything about it,if yall see what I&#39;m talking about, shoot a like,that thing had to be huge,like planet size or something ,and it was moving at least a hundred thousand miles per hour maybe twice as fast to cover the distance it did",-0.34
_qssZAbaYkA,Kindergartenshow,0.0
_qssZAbaYkA,This gives me goosebumps! Countries coming together and celebrating cutting edge of tech. Hope one day it becomes affordable for all of us to take such trips!,0.7707
_qssZAbaYkA,Is that lady with the gray stripe hair live in the ISS? i swear she&#39;s in every ISS video since 2000&#39;s. <br><br>Or all the women end up looking like that?,0.3939
_qssZAbaYkA,GJ!great NASA👍,0.0
_qssZAbaYkA,One question? How come every time there’s a launch video into space we never see all that space junk floating around??? 🤔🤔,0.0
_qssZAbaYkA,Thus is amazing!,0.6239
_qssZAbaYkA,"if everyone would just understand we are all a part of one WORLD we all share and need to take care of.  all the political, cultural, and egotistical division needs to stop.  What an amazing existence we could surely live without all the division.",0.8402
_qssZAbaYkA,Love the humbleness of everyone that been stuck up there. God bless!,0.8122
_qssZAbaYkA,"Excelente ,  gracias 🤩",0.0
_qssZAbaYkA,Sooo exciting!! Well done! Very happy to see that everyone landed safely and everyone is safe! Praise God!,0.9693
_qssZAbaYkA,There is an awesome G-D who created the beauty of everything that men can endeavor. 🙏💖🙏,0.946
_qssZAbaYkA,Amazing! Well done to all who have taken part in this important task.,0.8016
_qssZAbaYkA,What a wonder ful movement.ever lasting .,0.0
_qssZAbaYkA,globetards and there science fiction lol lol lol,0.8126
_qssZAbaYkA,Good job!,0.4926
_qssZAbaYkA,"Great job, this video was very useful!",0.8217
_qssZAbaYkA,"Loved the content, keep it coming!",0.636
_qssZAbaYkA,"This video was amazing, learned a lot.",0.5859
_qssZAbaYkA,Where are all the Satellites 🛰️? Where are all the stars ⭐️? What about all the spacecraft junk from all the missions floating around the earth? Do people not think this is odd?,-0.504
_qssZAbaYkA,"Great tips, thanks for sharing!",0.8777
